"date_time","campaign","weight_g","T_C","RH","sample_ID","Area_m2","Patm","Fresh_weight","Dry_weight"
"2021/03/16 15:26:00","WATERLOO_waterloo_VIAL_SESE",7.979392769,27.68,61.27,"VIAL1",0.005424,101.325,,
"2021/03/16 15:31:00","WATERLOO_waterloo_VIAL_SESE",7.913040521,27.445,61.72,"VIAL1",0.005424,101.325,,
"2021/03/16 15:36:00","WATERLOO_waterloo_VIAL_SESE",7.947616003,27.145,62.09,"VIAL1",0.005424,101.325,,
"2021/03/16 15:46:00","WATERLOO_waterloo_VIAL_SESE",7.992564465,27.17,61.615,"VIAL1",0.005424,101.325,,
"2021/03/16 16:01:00","WATERLOO_waterloo_VIAL_SESE",7.972806921,28.65,52.935,"VIAL1",0.005424,101.325,,
"2021/03/16 16:06:00","WATERLOO_waterloo_VIAL_SESE",7.956836332,25.915,50.61,"VIAL1",0.005424,101.325,,
"2021/03/16 16:11:00","WATERLOO_waterloo_VIAL_SESE",7.7780309,27.015,61.67,"VIAL1",0.005424,101.325,,
"2021/03/16 16:16:00","WATERLOO_waterloo_VIAL_SESE",7.848828635,27.2,61.74,"VIAL1",0.005424,101.325,,
"2021/03/16 16:21:00","WATERLOO_waterloo_VIAL_SESE",7.866774996,27.1,61.24,"VIAL1",0.005424,101.325,,
"2021/03/16 16:26:00","WATERLOO_waterloo_VIAL_SESE",7.921108199,27.065,61.58,"VIAL1",0.005424,101.325,,
"2021/03/16 16:31:00","WATERLOO_waterloo_VIAL_SESE",7.965068598,27.06,61.62,"VIAL1",0.005424,101.325,,
"2021/03/16 16:36:00","WATERLOO_waterloo_VIAL_SESE",7.916992066,27.115,61.5,"VIAL1",0.005424,101.325,,
"2021/03/16 16:41:00","WATERLOO_waterloo_VIAL_SESE",7.956506978,27.13,61.91,"VIAL1",0.005424,101.325,,
"2021/03/16 16:46:00","WATERLOO_waterloo_VIAL_SESE",7.917485832,27.22,61.825,"VIAL1",0.005424,101.325,,
"2021/03/16 16:51:00","WATERLOO_waterloo_VIAL_SESE",7.898222407,27.13,62.015,"VIAL1",0.005424,101.325,,
"2021/03/16 16:56:00","WATERLOO_waterloo_VIAL_SESE",7.953543319,27.115,62.105,"VIAL1",0.005424,101.325,,
"2021/03/16 17:06:00","WATERLOO_waterloo_VIAL_SESE",7.997009776,26.99,61.79,"VIAL1",0.005424,101.325,,
"2021/03/16 17:16:00","WATERLOO_waterloo_VIAL_SESE",7.960293756,27.07,62.015,"VIAL1",0.005424,101.325,,
"2021/03/16 17:21:00","WATERLOO_waterloo_VIAL_SESE",7.910735395,26.96,61.665,"VIAL1",0.005424,101.325,,
"2021/03/16 17:26:00","WATERLOO_waterloo_VIAL_SESE",7.936914199,27.11,61.915,"VIAL1",0.005424,101.325,,
"2021/03/16 17:31:00","WATERLOO_waterloo_VIAL_SESE",7.967208959,27.28,61.295,"VIAL1",0.005424,101.325,,
"2021/03/16 17:36:00","WATERLOO_waterloo_VIAL_SESE",7.958976693,27.32,61.29,"VIAL1",0.005424,101.325,,
"2021/03/16 17:41:00","WATERLOO_waterloo_VIAL_SESE",7.957494864,27.3,61.29,"VIAL1",0.005424,101.325,,
"2021/03/16 17:46:00","WATERLOO_waterloo_VIAL_SESE",7.928517167,27.24,61.71,"VIAL1",0.005424,101.325,,
"2021/03/16 17:51:00","WATERLOO_waterloo_VIAL_SESE",7.962269528,27.155,61.925,"VIAL1",0.005424,101.325,,
"2021/03/16 17:56:00","WATERLOO_waterloo_VIAL_SESE",7.891307205,27.09,62.07,"VIAL1",0.005424,101.325,,
"2021/03/16 18:01:00","WATERLOO_waterloo_VIAL_SESE",7.94119492,27.145,62.045,"VIAL1",0.005424,101.325,,
"2021/03/16 18:06:00","WATERLOO_waterloo_VIAL_SESE",7.851462939,26.87,62.81,"VIAL1",0.005424,101.325,,
"2021/03/16 18:11:00","WATERLOO_waterloo_VIAL_SESE",7.859366027,26.945,62.29,"VIAL1",0.005424,101.325,,
"2021/03/16 18:16:00","WATERLOO_waterloo_VIAL_SESE",7.910406217,26.895,62.125,"VIAL1",0.005424,101.325,,
"2021/03/16 18:21:00","WATERLOO_waterloo_VIAL_SESE",7.905466787,26.85,61.905,"VIAL1",0.005424,101.325,,
"2021/03/16 18:26:00","WATERLOO_waterloo_VIAL_SESE",7.893941509,26.97,61.825,"VIAL1",0.005424,101.325,,
"2021/03/16 18:31:00","WATERLOO_waterloo_VIAL_SESE",7.934773661,27.26,61.41,"VIAL1",0.005424,101.325,,
"2021/03/16 18:36:00","WATERLOO_waterloo_VIAL_SESE",7.880605224,27.15,61.73,"VIAL1",0.005424,101.325,,
"2021/03/16 18:41:00","WATERLOO_waterloo_VIAL_SESE",7.845535799,27.135,61.545,"VIAL1",0.005424,101.325,,
"2021/03/16 18:46:00","WATERLOO_waterloo_VIAL_SESE",7.800916691,26.965,61.915,"VIAL1",0.005424,101.325,,
"2021/03/16 18:51:00","WATERLOO_waterloo_VIAL_SESE",7.814417742,27.065,61.845,"VIAL1",0.005424,101.325,,
"2021/03/16 18:56:00","WATERLOO_waterloo_VIAL_SESE",7.849157989,27.36,61.22,"VIAL1",0.005424,101.325,,
"2021/03/16 19:01:00","WATERLOO_waterloo_VIAL_SESE",7.867268939,27.15,61.71,"VIAL1",0.005424,101.325,,
"2021/03/16 19:06:00","WATERLOO_waterloo_VIAL_SESE",7.809313723,26.93,61.81,"VIAL1",0.005424,101.325,,
"2021/03/16 19:11:00","WATERLOO_waterloo_VIAL_SESE",7.868915357,27.045,62.37,"VIAL1",0.005424,101.325,,
"2021/03/16 19:16:00","WATERLOO_waterloo_VIAL_SESE",7.850968996,27.04,62.41,"VIAL1",0.005424,101.325,,
"2021/03/17 09:31:00","WATERLOO_waterloo_VIAL_SESE",6.928129435,27.195,61.26,"VIAL1",0.005424,101.325,,
"2021/03/17 09:37:00","WATERLOO_waterloo_VIAL_SESE",6.963199037,27.13,61.755,"VIAL1",0.005424,101.325,,
"2021/03/17 09:42:00","WATERLOO_waterloo_VIAL_SESE",7.018190771,27.07,61.785,"VIAL1",0.005424,101.325,,
"2021/03/17 09:47:00","WATERLOO_waterloo_VIAL_SESE",6.82983601,27.27,61.645,"VIAL1",0.005424,101.325,,
"2021/03/17 09:52:00","WATERLOO_waterloo_VIAL_SESE",7.000244233,27.015,61.82,"VIAL1",0.005424,101.325,,
"2021/03/17 09:57:00","WATERLOO_waterloo_VIAL_SESE",6.963363625,27.265,61.735,"VIAL1",0.005424,101.325,,
"2021/03/17 10:02:00","WATERLOO_waterloo_VIAL_SESE",6.914628561,27.055,62.415,"VIAL1",0.005424,101.325,,
"2021/03/17 10:07:00","WATERLOO_waterloo_VIAL_SESE",6.843172295,27.035,62.445,"VIAL1",0.005424,101.325,,
"2021/03/17 10:12:00","WATERLOO_waterloo_VIAL_SESE",6.896352846,26.795,62.475,"VIAL1",0.005424,101.325,,
"2021/03/17 10:17:00","WATERLOO_waterloo_VIAL_SESE",6.937678941,26.795,62.625,"VIAL1",0.005424,101.325,,
"2021/03/17 10:22:00","WATERLOO_waterloo_VIAL_SESE",6.839385339,26.955,61.94,"VIAL1",0.005424,101.325,,
"2021/03/17 10:27:00","WATERLOO_waterloo_VIAL_SESE",6.935044637,26.935,62.485,"VIAL1",0.005424,101.325,,
"2021/03/17 10:32:00","WATERLOO_waterloo_VIAL_SESE",6.994317094,27.055,61.145,"VIAL1",0.005424,101.325,,
"2021/03/17 10:37:00","WATERLOO_waterloo_VIAL_SESE",6.874784295,27.185,61.165,"VIAL1",0.005424,101.325,,
"2021/03/17 10:42:00","WATERLOO_waterloo_VIAL_SESE",6.884992333,27.16,61.2,"VIAL1",0.005424,101.325,,
"2021/03/17 10:47:00","WATERLOO_waterloo_VIAL_SESE",6.917262865,26.985,62.08,"VIAL1",0.005424,101.325,,
"2021/03/17 10:52:00","WATERLOO_waterloo_VIAL_SESE",6.918579929,27.195,61.8,"VIAL1",0.005424,101.325,,
"2021/03/17 10:57:00","WATERLOO_waterloo_VIAL_SESE",6.838397453,27.155,61.63,"VIAL1",0.005424,101.325,,
"2021/03/17 11:02:00","WATERLOO_waterloo_VIAL_SESE",6.825061168,27.205,61.645,"VIAL1",0.005424,101.325,,
"2021/03/17 11:07:00","WATERLOO_waterloo_VIAL_SESE",6.798224009,27.07,57.09,"VIAL1",0.005424,101.325,,
"2021/03/17 11:12:00","WATERLOO_waterloo_VIAL_SESE",6.833128845,27.16,61.25,"VIAL1",0.005424,101.325,,
"2021/03/17 11:17:00","WATERLOO_waterloo_VIAL_SESE",6.792296693,27.215,61.255,"VIAL1",0.005424,101.325,,
"2021/03/17 11:22:00","WATERLOO_waterloo_VIAL_SESE",6.831647016,27.135,61.305,"VIAL1",0.005424,101.325,,
"2021/03/17 11:27:00","WATERLOO_waterloo_VIAL_SESE",6.843830827,27.065,61.92,"VIAL1",0.005424,101.325,,
"2021/03/17 11:32:00","WATERLOO_waterloo_VIAL_SESE",6.831976371,27.035,61.82,"VIAL1",0.005424,101.325,,
"2021/03/17 11:37:00","WATERLOO_waterloo_VIAL_SESE",6.773197857,27.07,62.07,"VIAL1",0.005424,101.325,,
"2021/03/17 11:42:00","WATERLOO_waterloo_VIAL_SESE",6.81617037,27.085,61.865,"VIAL1",0.005424,101.325,,
"2021/03/17 11:47:00","WATERLOO_waterloo_VIAL_SESE",6.862106542,27.205,61.765,"VIAL1",0.005424,101.325,,
"2021/03/17 11:52:00","WATERLOO_waterloo_VIAL_SESE",6.87593677,27.01,61.91,"VIAL1",0.005424,101.325,,
"2021/03/17 11:57:00","WATERLOO_waterloo_VIAL_SESE",6.774020978,27.04,61.895,"VIAL1",0.005424,101.325,,
"2021/03/17 12:02:00","WATERLOO_waterloo_VIAL_SESE",6.841361111,26.855,61.975,"VIAL1",0.005424,101.325,,
"2021/03/17 12:07:00","WATERLOO_waterloo_VIAL_SESE",6.727426275,26.885,62.38,"VIAL1",0.005424,101.325,,
"2021/03/17 12:12:00","WATERLOO_waterloo_VIAL_SESE",6.79674218,27.05,62.26,"VIAL1",0.005424,101.325,,
"2021/03/17 12:17:00","WATERLOO_waterloo_VIAL_SESE",6.81123094,27.09,61.86,"VIAL1",0.005424,101.325,,
"2021/03/17 12:22:00","WATERLOO_waterloo_VIAL_SESE",6.816499548,27.085,61.78,"VIAL1",0.005424,101.325,,
"2021/03/17 12:27:00","WATERLOO_waterloo_VIAL_SESE",6.87099734,27.14,61.58,"VIAL1",0.005424,101.325,,
"2021/03/17 12:32:00","WATERLOO_waterloo_VIAL_SESE",6.798059244,27.05,61.68,"VIAL1",0.005424,101.325,,
"2021/03/17 12:37:00","WATERLOO_waterloo_VIAL_SESE",6.772868503,27.115,61.625,"VIAL1",0.005424,101.325,,
"2021/03/17 12:42:00","WATERLOO_waterloo_VIAL_SESE",6.7501473,27.15,61.49,"VIAL1",0.005424,101.325,,
"2021/03/17 12:47:00","WATERLOO_waterloo_VIAL_SESE",6.742738332,27.005,61.745,"VIAL1",0.005424,101.325,,
"2021/03/17 12:52:00","WATERLOO_waterloo_VIAL_SESE",6.833622788,27.075,62.325,"VIAL1",0.005424,101.325,,
"2021/03/17 12:57:00","WATERLOO_waterloo_VIAL_SESE",6.836257092,27.115,61.93,"VIAL1",0.005424,101.325,,
"2021/03/17 13:02:00","WATERLOO_waterloo_VIAL_SESE",6.745208047,27.09,61.7,"VIAL1",0.005424,101.325,,
"2021/03/17 13:07:00","WATERLOO_waterloo_VIAL_SESE",6.830000598,27.225,61.57,"VIAL1",0.005424,101.325,,
"2021/03/17 13:12:00","WATERLOO_waterloo_VIAL_SESE",6.842184409,27.025,61.88,"VIAL1",0.005424,101.325,,
"2021/03/17 13:17:00","WATERLOO_waterloo_VIAL_SESE",6.752287838,26.96,62.41,"VIAL1",0.005424,101.325,,
"2021/03/17 13:22:00","WATERLOO_waterloo_VIAL_SESE",6.746031167,26.9,61.825,"VIAL1",0.005424,101.325,,
"2021/03/17 13:27:00","WATERLOO_waterloo_VIAL_SESE",6.820121915,26.895,62.625,"VIAL1",0.005424,101.325,,
"2021/03/17 13:32:00","WATERLOO_waterloo_VIAL_SESE",6.724133262,27.055,62.45,"VIAL1",0.005424,101.325,,
"2021/03/17 13:37:00","WATERLOO_waterloo_VIAL_SESE",6.781759301,27.095,61.945,"VIAL1",0.005424,101.325,,
"2021/03/17 13:42:00","WATERLOO_waterloo_VIAL_SESE",6.810243054,27.205,61.755,"VIAL1",0.005424,101.325,,
"2021/03/17 13:47:00","WATERLOO_waterloo_VIAL_SESE",6.7894978,27.195,61.04,"VIAL1",0.005424,101.325,,
"2021/03/17 13:52:00","WATERLOO_waterloo_VIAL_SESE",6.690710255,27.17,61.185,"VIAL1",0.005424,101.325,,
"2021/03/17 13:57:00","WATERLOO_waterloo_VIAL_SESE",6.794601819,27.175,61.26,"VIAL1",0.005424,101.325,,
"2021/03/17 14:02:00","WATERLOO_waterloo_VIAL_SESE",6.781759301,27.175,61.68,"VIAL1",0.005424,101.325,,
"2021/03/17 14:07:00","WATERLOO_waterloo_VIAL_SESE",6.699930407,26.955,62.12,"VIAL1",0.005424,101.325,,
"2021/03/17 14:12:00","WATERLOO_waterloo_VIAL_SESE",6.716394939,27.165,61.72,"VIAL1",0.005424,101.325,,
"2021/03/17 14:17:00","WATERLOO_waterloo_VIAL_SESE",6.702400122,27.065,62.11,"VIAL1",0.005424,101.325,,
"2021/03/17 14:22:00","WATERLOO_waterloo_VIAL_SESE",6.736152484,27.205,62.435,"VIAL1",0.005424,101.325,,
"2021/03/17 14:27:00","WATERLOO_waterloo_VIAL_SESE",6.680666806,27.025,62.075,"VIAL1",0.005424,101.325,,
"2021/03/17 14:32:00","WATERLOO_waterloo_VIAL_SESE",6.829012712,27.12,61.9,"VIAL1",0.005424,101.325,,
"2021/03/17 14:37:00","WATERLOO_waterloo_VIAL_SESE",6.713431281,26.9,62.41,"VIAL1",0.005424,101.325,,
"2021/03/17 14:42:00","WATERLOO_waterloo_VIAL_SESE",6.753110959,26.825,62.66,"VIAL1",0.005424,101.325,,
"2021/03/17 14:47:00","WATERLOO_waterloo_VIAL_SESE",6.710138445,26.755,62.365,"VIAL1",0.005424,101.325,,
"2021/03/17 14:52:00","WATERLOO_waterloo_VIAL_SESE",6.588629874,26.905,62.16,"VIAL1",0.005424,101.325,,
"2021/03/17 14:57:00","WATERLOO_waterloo_VIAL_SESE",6.625675248,27.08,62.01,"VIAL1",0.005424,101.325,,
"2021/03/17 15:02:00","WATERLOO_waterloo_VIAL_SESE",6.775008864,27.185,61.59,"VIAL1",0.005424,101.325,,
"2021/03/17 15:07:00","WATERLOO_waterloo_VIAL_SESE",6.625675248,27.27,61.57,"VIAL1",0.005424,101.325,,
"2021/03/17 15:12:00","WATERLOO_waterloo_VIAL_SESE",6.68461835,27.19,61.55,"VIAL1",0.005424,101.325,,
"2021/03/17 15:17:00","WATERLOO_waterloo_VIAL_SESE",6.735658541,27.055,61.555,"VIAL1",0.005424,101.325,,
"2021/03/17 15:22:00","WATERLOO_waterloo_VIAL_SESE",6.618430691,27.175,61.775,"VIAL1",0.005424,101.325,,
"2021/03/17 15:27:00","WATERLOO_waterloo_VIAL_SESE",6.705692958,27.53,56.53,"VIAL1",0.005424,101.325,,
"2021/03/17 15:32:00","WATERLOO_waterloo_VIAL_SESE",6.633907514,26.83,62.855,"VIAL1",0.005424,101.325,,
"2021/03/17 15:37:00","WATERLOO_waterloo_VIAL_SESE",6.647243799,27.115,62.27,"VIAL1",0.005424,101.325,,
"2021/03/17 15:42:00","WATERLOO_waterloo_VIAL_SESE",6.661074027,27.175,62.205,"VIAL1",0.005424,101.325,,
"2021/03/17 15:47:00","WATERLOO_waterloo_VIAL_SESE",6.657451837,27.085,61.785,"VIAL1",0.005424,101.325,,
"2021/03/17 15:52:00","WATERLOO_waterloo_VIAL_SESE",6.645268027,26.815,62.27,"VIAL1",0.005424,101.325,,
"2021/03/17 15:57:00","WATERLOO_waterloo_VIAL_SESE",6.643621609,26.95,62.265,"VIAL1",0.005424,101.325,,
"2021/03/17 16:02:00","WATERLOO_waterloo_VIAL_SESE",6.719194009,26.94,61.865,"VIAL1",0.005424,101.325,,
"2021/03/17 16:07:00","WATERLOO_waterloo_VIAL_SESE",6.609210539,27.065,62.025,"VIAL1",0.005424,101.325,,
"2021/03/17 16:12:00","WATERLOO_waterloo_VIAL_SESE",6.585995571,27.13,61.89,"VIAL1",0.005424,101.325,,
"2021/03/17 16:17:00","WATERLOO_waterloo_VIAL_SESE",6.621229761,27.26,61.615,"VIAL1",0.005424,101.325,,
"2021/03/17 16:22:00","WATERLOO_waterloo_VIAL_SESE",6.581714672,27.11,61.815,"VIAL1",0.005424,101.325,,
"2021/03/17 16:27:00","WATERLOO_waterloo_VIAL_SESE",6.610363191,26.895,61.705,"VIAL1",0.005424,101.325,,
"2021/03/17 16:32:00","WATERLOO_waterloo_VIAL_SESE",6.615137856,27.06,61.955,"VIAL1",0.005424,101.325,,
"2021/03/17 16:37:00","WATERLOO_waterloo_VIAL_SESE",6.730883876,27.2,62.15,"VIAL1",0.005424,101.325,,
"2021/03/17 16:42:00","WATERLOO_waterloo_VIAL_SESE",6.681325514,27.075,62.415,"VIAL1",0.005424,101.325,,
"2021/03/17 16:47:00","WATERLOO_waterloo_VIAL_SESE",6.636706407,27.055,62.7,"VIAL1",0.005424,101.325,,
"2021/03/17 16:52:00","WATERLOO_waterloo_VIAL_SESE",6.66881235,27.095,62.565,"VIAL1",0.005424,101.325,,
"2021/03/17 16:57:00","WATERLOO_waterloo_VIAL_SESE",6.638682179,26.99,62.445,"VIAL1",0.005424,101.325,,
"2021/03/17 17:02:00","WATERLOO_waterloo_VIAL_SESE",6.623040767,26.835,62.555,"VIAL1",0.005424,101.325,,
"2021/03/17 17:07:00","WATERLOO_waterloo_VIAL_SESE",6.608552008,26.815,62.245,"VIAL1",0.005424,101.325,,
"2021/03/17 17:12:00","WATERLOO_waterloo_VIAL_SESE",6.667165932,27.01,61.56,"VIAL1",0.005424,101.325,,
"2021/03/17 17:17:00","WATERLOO_waterloo_VIAL_SESE",6.660415495,27.13,62.13,"VIAL1",0.005424,101.325,,
"2021/03/17 17:22:00","WATERLOO_waterloo_VIAL_SESE",6.690051723,27.09,62.075,"VIAL1",0.005424,101.325,,
"2021/03/17 17:27:00","WATERLOO_waterloo_VIAL_SESE",6.680008274,27.125,61.78,"VIAL1",0.005424,101.325,,
"2021/03/17 17:32:00","WATERLOO_waterloo_VIAL_SESE",6.604929818,27.17,62.245,"VIAL1",0.005424,101.325,,
"2021/03/17 17:37:00","WATERLOO_waterloo_VIAL_SESE",6.590111703,27.17,62.055,"VIAL1",0.005424,101.325,,
"2021/03/17 17:42:00","WATERLOO_waterloo_VIAL_SESE",6.579574311,27.14,62.03,"VIAL1",0.005424,101.325,,
"2021/03/17 17:47:00","WATERLOO_waterloo_VIAL_SESE",6.517009019,27.13,61.815,"VIAL1",0.005424,101.325,,
"2021/03/17 17:52:00","WATERLOO_waterloo_VIAL_SESE",6.590934824,27.02,62.14,"VIAL1",0.005424,101.325,,
"2021/03/17 17:57:00","WATERLOO_waterloo_VIAL_SESE",6.576281475,26.96,62.37,"VIAL1",0.005424,101.325,,
"2021/03/17 18:02:00","WATERLOO_waterloo_VIAL_SESE",6.561792539,26.94,62.435,"VIAL1",0.005424,101.325,,
"2021/03/17 18:07:00","WATERLOO_waterloo_VIAL_SESE",6.684782939,26.885,62.55,"VIAL1",0.005424,101.325,,
"2021/03/17 18:12:00","WATERLOO_waterloo_VIAL_SESE",6.6032834,26.965,62.155,"VIAL1",0.005424,101.325,,
"2021/03/17 18:17:00","WATERLOO_waterloo_VIAL_SESE",6.516679665,27.15,61.86,"VIAL1",0.005424,101.325,,
"2021/03/17 18:22:00","WATERLOO_waterloo_VIAL_SESE",6.551913855,27.03,61.915,"VIAL1",0.005424,101.325,,
"2021/03/17 18:27:00","WATERLOO_waterloo_VIAL_SESE",6.515362424,27.21,61.825,"VIAL1",0.005424,101.325,,
"2021/03/17 18:32:00","WATERLOO_waterloo_VIAL_SESE",6.606576235,27.285,61.955,"VIAL1",0.005424,101.325,,
"2021/03/17 18:37:00","WATERLOO_waterloo_VIAL_SESE",6.567719855,27.145,62.075,"VIAL1",0.005424,101.325,,
"2021/03/17 18:42:00","WATERLOO_waterloo_VIAL_SESE",6.52277157,27.205,62.375,"VIAL1",0.005424,101.325,,
"2021/03/17 18:47:00","WATERLOO_waterloo_VIAL_SESE",6.547797722,27.14,62.625,"VIAL1",0.005424,101.325,,
"2021/03/17 18:52:00","WATERLOO_waterloo_VIAL_SESE",6.523759456,27.07,62.415,"VIAL1",0.005424,101.325,,
"2021/03/17 18:57:00","WATERLOO_waterloo_VIAL_SESE",6.550432026,26.895,62.275,"VIAL1",0.005424,101.325,,
"2021/03/17 19:02:00","WATERLOO_waterloo_VIAL_SESE",6.576281475,26.78,62.4,"VIAL1",0.005424,101.325,,
"2021/03/17 19:07:00","WATERLOO_waterloo_VIAL_SESE",6.527711,26.795,62.43,"VIAL1",0.005424,101.325,,
"2021/03/17 19:12:00","WATERLOO_waterloo_VIAL_SESE",6.564097665,26.845,62.135,"VIAL1",0.005424,101.325,,
"2021/03/17 19:17:00","WATERLOO_waterloo_VIAL_SESE",6.564920963,26.94,62.115,"VIAL1",0.005424,101.325,,
"2021/03/17 19:22:00","WATERLOO_waterloo_VIAL_SESE",6.490501038,27.09,62.56,"VIAL1",0.005424,101.325,,
"2021/03/17 19:27:00","WATERLOO_waterloo_VIAL_SESE",6.595215723,27.42,61.72,"VIAL1",0.005424,101.325,,
"2021/03/17 19:32:00","WATERLOO_waterloo_VIAL_SESE",6.514539304,27.195,61.845,"VIAL1",0.005424,101.325,,
"2021/03/17 19:37:00","WATERLOO_waterloo_VIAL_SESE",6.594063248,27.185,62.06,"VIAL1",0.005424,101.325,,
"2021/03/17 19:42:00","WATERLOO_waterloo_VIAL_SESE",6.565579494,27.13,62.405,"VIAL1",0.005424,101.325,,
"2021/03/17 19:47:00","WATERLOO_waterloo_VIAL_SESE",6.518655437,27.035,62.915,"VIAL1",0.005424,101.325,,
"2021/03/17 19:52:00","WATERLOO_waterloo_VIAL_SESE",6.514045361,26.89,62.63,"VIAL1",0.005424,101.325,,
"2021/03/17 19:57:00","WATERLOO_waterloo_VIAL_SESE",6.491653513,26.955,62.595,"VIAL1",0.005424,101.325,,
"2021/03/17 20:02:00","WATERLOO_waterloo_VIAL_SESE",6.513222064,26.92,62.48,"VIAL1",0.005424,101.325,,
"2021/03/17 20:07:00","WATERLOO_waterloo_VIAL_SESE",6.529522007,26.95,62.11,"VIAL1",0.005424,101.325,,
"2021/03/17 20:12:00","WATERLOO_waterloo_VIAL_SESE",6.608222653,27.045,62.145,"VIAL1",0.005424,101.325,,
"2021/03/17 20:17:00","WATERLOO_waterloo_VIAL_SESE",6.563603722,27.18,61.61,"VIAL1",0.005424,101.325,,
"2021/03/17 20:22:00","WATERLOO_waterloo_VIAL_SESE",6.501861551,27.17,61.62,"VIAL1",0.005424,101.325,,
"2021/03/17 20:27:00","WATERLOO_waterloo_VIAL_SESE",6.539894634,27.005,61.86,"VIAL1",0.005424,101.325,,
"2021/03/17 20:32:00","WATERLOO_waterloo_VIAL_SESE",6.46168793,27.035,62.04,"VIAL1",0.005424,101.325,,
"2021/03/17 20:37:00","WATERLOO_waterloo_VIAL_SESE",6.495275703,27.225,62.205,"VIAL1",0.005424,101.325,,
"2021/03/17 20:42:00","WATERLOO_waterloo_VIAL_SESE",6.571342045,27.155,62.355,"VIAL1",0.005424,101.325,,
"2021/03/17 20:47:00","WATERLOO_waterloo_VIAL_SESE",6.561134007,27.195,62.305,"VIAL1",0.005424,101.325,,
"2021/03/17 20:52:00","WATERLOO_waterloo_VIAL_SESE",6.472883854,27.29,62.155,"VIAL1",0.005424,101.325,,
"2021/03/17 20:57:00","WATERLOO_waterloo_VIAL_SESE",6.536931152,27.035,62.555,"VIAL1",0.005424,101.325,,
"2021/03/17 21:02:00","WATERLOO_waterloo_VIAL_SESE",6.535449323,26.855,62.625,"VIAL1",0.005424,101.325,,
"2021/03/17 21:07:00","WATERLOO_waterloo_VIAL_SESE",6.472883854,26.765,62.635,"VIAL1",0.005424,101.325,,
"2021/03/17 21:12:00","WATERLOO_waterloo_VIAL_SESE",6.512728121,26.915,62.57,"VIAL1",0.005424,101.325,,
"2021/03/17 21:17:00","WATERLOO_waterloo_VIAL_SESE",6.512398943,26.99,62.305,"VIAL1",0.005424,101.325,,
"2021/03/17 21:22:00","WATERLOO_waterloo_VIAL_SESE",6.408178025,27.095,61.88,"VIAL1",0.005424,101.325,,
"2021/03/17 21:27:00","WATERLOO_waterloo_VIAL_SESE",6.437649664,27.07,61.89,"VIAL1",0.005424,101.325,,
"2021/03/17 21:32:00","WATERLOO_waterloo_VIAL_SESE",6.457407208,27.285,61.81,"VIAL1",0.005424,101.325,,
"2021/03/17 21:37:00","WATERLOO_waterloo_VIAL_SESE",6.476999987,27.205,61.93,"VIAL1",0.005424,101.325,,
"2021/03/17 21:42:00","WATERLOO_waterloo_VIAL_SESE",6.508447399,27.175,62.465,"VIAL1",0.005424,101.325,,
"2021/03/17 21:47:00","WATERLOO_waterloo_VIAL_SESE",6.432874999,27.175,61.94,"VIAL1",0.005424,101.325,,
"2021/03/17 21:52:00","WATERLOO_waterloo_VIAL_SESE",6.466298006,26.995,62.89,"VIAL1",0.005424,101.325,,
"2021/03/17 21:57:00","WATERLOO_waterloo_VIAL_SESE",6.477164753,26.835,63.02,"VIAL1",0.005424,101.325,,
"2021/03/17 22:02:00","WATERLOO_waterloo_VIAL_SESE",6.440942676,26.9,62.525,"VIAL1",0.005424,101.325,,
"2021/03/17 22:07:00","WATERLOO_waterloo_VIAL_SESE",6.402909417,26.795,62.46,"VIAL1",0.005424,101.325,,
"2021/03/17 22:12:00","WATERLOO_waterloo_VIAL_SESE",6.444070923,26.895,62.2,"VIAL1",0.005424,101.325,,
"2021/03/17 22:17:00","WATERLOO_waterloo_VIAL_SESE",6.499885779,27.115,61.565,"VIAL1",0.005424,101.325,,
"2021/03/17 22:22:00","WATERLOO_waterloo_VIAL_SESE",6.470414139,27.26,61.785,"VIAL1",0.005424,101.325,,
"2021/03/17 22:27:00","WATERLOO_waterloo_VIAL_SESE",6.44588193,27.22,61.505,"VIAL1",0.005424,101.325,,
"2021/03/17 22:32:00","WATERLOO_waterloo_VIAL_SESE",6.472389911,27.295,62.37,"VIAL1",0.005424,101.325,,
"2021/03/17 22:37:00","WATERLOO_waterloo_VIAL_SESE",6.456583911,27.21,62.425,"VIAL1",0.005424,101.325,,
"2021/03/17 22:42:00","WATERLOO_waterloo_VIAL_SESE",6.426124562,27.2,62.405,"VIAL1",0.005424,101.325,,
"2021/03/17 22:47:00","WATERLOO_waterloo_VIAL_SESE",6.435509303,27.005,62.44,"VIAL1",0.005424,101.325,,
"2021/03/17 22:52:00","WATERLOO_waterloo_VIAL_SESE",6.449010177,27.03,62.035,"VIAL1",0.005424,101.325,,
"2021/03/17 22:57:00","WATERLOO_waterloo_VIAL_SESE",6.458889038,26.895,62.69,"VIAL1",0.005424,101.325,,
"2021/03/17 23:02:00","WATERLOO_waterloo_VIAL_SESE",6.429581987,26.82,62.77,"VIAL1",0.005424,101.325,,
"2021/03/17 23:07:00","WATERLOO_waterloo_VIAL_SESE",6.374425663,26.735,62.55,"VIAL1",0.005424,101.325,,
"2021/03/17 23:12:00","WATERLOO_waterloo_VIAL_SESE",6.414928638,26.815,62.72,"VIAL1",0.005424,101.325,,
"2021/03/17 23:17:00","WATERLOO_waterloo_VIAL_SESE",6.530839247,27.155,62.075,"VIAL1",0.005424,101.325,,
