date_time,Campaign,Comment,Position,weight_g,T_C,RH,CAMPAIGN,sample_ID,Area_m2,Fresh_weight,Dry_weight,RWC,Patm
2020/10/22 15:43:00,brach_vs_leaf_campaign6,NA,A_01,2.458,26.785,59.650000000000006,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,95.88204038257174,101.325
2020/10/22 15:47:00,brach_vs_leaf_campaign6,NA,A_01,2.616,30.84,37.455,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,106.37619553666313,101.325
2020/10/22 15:51:00,brach_vs_leaf_campaign6,NA,A_01,2.488,26.835,59.995000000000005,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,97.87460148777896,101.325
2020/10/22 15:55:00,brach_vs_leaf_campaign6,NA,A_01,2.311,26.875,60.265,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,86.11849096705632,101.325
2020/10/22 15:59:00,brach_vs_leaf_campaign6,NA,A_01,2.45,26.96,59.84,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,95.35069075451649,101.325
2020/10/22 16:03:00,brach_vs_leaf_campaign6,NA,A_01,2.491,26.825,60.135,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,98.07385759829968,101.325
2020/10/22 16:07:00,brach_vs_leaf_campaign6,NA,A_01,2.498,26.84,59.754999999999995,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,98.53878852284804,101.325
2020/10/22 16:11:00,brach_vs_leaf_campaign6,NA,A_01,2.451,26.855,59.865,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,95.41710945802339,101.325
2020/10/22 16:15:00,brach_vs_leaf_campaign6,NA,A_01,2.485,26.91,59.955,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,97.67534537725822,101.325
2020/10/22 16:19:00,brach_vs_leaf_campaign6,NA,A_01,2.551,26.884999999999998,60.105000000000004,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,102.05897980871414,101.325
2020/10/22 16:23:00,brach_vs_leaf_campaign6,NA,A_01,2.474,27.125,59.74,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,96.94473963868226,101.325
2020/10/22 16:27:00,brach_vs_leaf_campaign6,NA,A_01,2.548,27.085,59.905,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,101.8597236981934,101.325
2020/10/22 16:31:00,brach_vs_leaf_campaign6,NA,A_01,2.479,27.25,59.265,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,97.2768331562168,101.325
2020/10/22 16:35:00,brach_vs_leaf_campaign6,NA,A_01,2.503,27.104999999999997,59.455,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,98.87088204038258,101.325
2020/10/22 16:39:00,brach_vs_leaf_campaign6,NA,A_01,2.528,26.965,59.425,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,100.53134962805525,101.325
2020/10/22 16:43:00,brach_vs_leaf_campaign6,NA,A_01,2.433,26.925,59.355000000000004,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,94.22157279489903,101.325
2020/10/22 16:47:00,brach_vs_leaf_campaign6,NA,A_01,2.458,26.92,59.400000000000006,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,95.88204038257174,101.325
2020/10/22 16:51:00,brach_vs_leaf_campaign6,NA,A_01,2.442,27,59.215,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,94.81934112646123,101.325
2020/10/22 16:55:00,brach_vs_leaf_campaign6,NA,A_01,2.476,27.105,59.16,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,97.07757704569606,101.325
2020/10/22 16:59:00,brach_vs_leaf_campaign6,NA,A_01,2.445,27.175,58.96,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,95.01859723698193,101.325
2020/10/22 17:03:00,brach_vs_leaf_campaign6,NA,A_01,2.442,27.060000000000002,59.5,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,94.81934112646123,101.325
2020/10/22 17:07:00,brach_vs_leaf_campaign6,NA,A_01,2.432,27.060000000000002,59.495000000000005,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,94.15515409139213,101.325
2020/10/22 17:11:00,brach_vs_leaf_campaign6,NA,A_01,2.357,27.26,59.035,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,89.17375132837408,101.325
2020/10/22 17:15:00,brach_vs_leaf_campaign6,NA,A_01,2.484,27.16,59.675,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,97.60892667375133,101.325
2020/10/22 17:19:00,brach_vs_leaf_campaign6,NA,A_01,2.506,27.125,59.644999999999996,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,99.07013815090328,101.325
2020/10/22 17:23:00,brach_vs_leaf_campaign6,NA,A_01,2.374,26.93,59.825,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,90.3028692879915,101.325
2020/10/22 17:27:00,brach_vs_leaf_campaign6,NA,A_01,2.325,27.025,59.685,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,87.04835281615304,101.325
2020/10/22 17:31:00,brach_vs_leaf_campaign6,NA,A_01,2.333,27.17,59.224999999999994,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,87.5797024442083,101.325
2020/10/22 17:35:00,brach_vs_leaf_campaign6,NA,A_01,2.371,27.075000000000003,59.425,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,90.10361317747078,101.325
2020/10/22 17:39:00,brach_vs_leaf_campaign6,NA,A_01,2.385,27.03,59.34,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,91.03347502656747,101.325
2020/10/22 17:43:00,brach_vs_leaf_campaign6,NA,A_01,2.416,26.985,59.114999999999995,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,93.09245483528161,101.325
2020/10/22 17:47:00,brach_vs_leaf_campaign6,NA,A_01,2.337,27.085,59.09,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,87.84537725823594,101.325
2020/10/22 17:51:00,brach_vs_leaf_campaign6,NA,A_01,2.396,27.174999999999997,58.614999999999995,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,91.76408076514345,101.325
2020/10/22 17:55:00,brach_vs_leaf_campaign6,NA,A_01,2.342,27.04,59.38,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,88.17747077577046,101.325
2020/10/22 17:59:00,brach_vs_leaf_campaign6,NA,A_01,2.363,27.119999999999997,59.385,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,89.57226354941551,101.325
2020/10/22 18:03:00,brach_vs_leaf_campaign6,NA,A_01,2.354,27.215,59.195,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,88.97449521785336,101.325
2020/10/22 18:07:00,brach_vs_leaf_campaign6,NA,A_01,2.304,26.97,59.705,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,85.65356004250796,101.325
2020/10/22 18:11:00,brach_vs_leaf_campaign6,NA,A_01,2.309,27.035,59.635000000000005,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,85.98565356004252,101.325
2020/10/22 18:15:00,brach_vs_leaf_campaign6,NA,A_01,2.347,27.1,59.695,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,88.50956429330499,101.325
2020/10/22 18:19:00,brach_vs_leaf_campaign6,NA,A_01,2.292,27.105,59.504999999999995,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,84.85653560042506,101.325
2020/10/22 18:23:00,brach_vs_leaf_campaign6,NA,A_01,2.28,27.105,59.42,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,84.05951115834218,101.325
2020/10/22 18:27:00,brach_vs_leaf_campaign6,NA,A_01,2.282,27.060000000000002,59.635,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,84.192348565356,101.325
2020/10/22 18:31:00,brach_vs_leaf_campaign6,NA,A_01,2.3,27.14,58.915,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,85.38788522848033,101.325
2020/10/22 18:35:00,brach_vs_leaf_campaign6,NA,A_01,2.328,27.07,59.435,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,87.24760892667373,101.325
2020/10/22 18:39:00,brach_vs_leaf_campaign6,NA,A_01,2.341,27.005000000000003,59.195,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,88.11105207226356,101.325
2020/10/22 18:43:00,brach_vs_leaf_campaign6,NA,A_01,2.239,27.095,58.875,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,81.33634431455897,101.325
2020/10/22 18:47:00,brach_vs_leaf_campaign6,NA,A_01,2.303,27.07,59.315,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,85.58714133900106,101.325
2020/10/22 18:51:00,brach_vs_leaf_campaign6,NA,A_01,2.25,27.12,58.78,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,82.06695005313496,101.325
2020/10/22 18:55:00,brach_vs_leaf_campaign6,NA,A_01,2.296,27.1,59.235,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,85.1222104144527,101.325
2020/10/22 18:59:00,brach_vs_leaf_campaign6,NA,A_01,2.241,27.085,59.25,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,81.46918172157281,101.325
2020/10/22 19:03:00,brach_vs_leaf_campaign6,NA,A_01,2.251,26.985,59.72,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,82.13336875664187,101.325
2020/10/22 19:07:00,brach_vs_leaf_campaign6,NA,A_01,2.178,27.03,59.525,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,77.28480340063761,101.325
2020/10/22 19:11:00,brach_vs_leaf_campaign6,NA,A_01,2.261,27.015,59.585,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,82.79755579171095,101.325
2020/10/22 19:15:00,brach_vs_leaf_campaign6,NA,A_01,2.231,27.125,59.285,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,80.8049946865037,101.325
2020/10/22 19:19:00,brach_vs_leaf_campaign6,NA,A_01,2.243,27.165,59.81,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,81.6020191285866,101.325
2020/10/22 19:23:00,brach_vs_leaf_campaign6,NA,A_01,2.293,27.1,59.805,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,84.922954303932,101.325
2020/10/22 19:27:00,brach_vs_leaf_campaign6,NA,A_01,2.232,27.185000000000002,59.595,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,80.87141339001064,101.325
2020/10/22 19:31:00,brach_vs_leaf_campaign6,NA,A_01,2.197,27.08,59.505,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,78.54675876726887,101.325
2020/10/22 19:35:00,brach_vs_leaf_campaign6,NA,A_01,2.204,27.02,59.400000000000006,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,79.01168969181722,101.325
2020/10/22 19:39:00,brach_vs_leaf_campaign6,NA,A_01,2.225,27.03,59.34,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,80.40648246546228,101.325
2020/10/22 19:43:00,brach_vs_leaf_campaign6,NA,A_01,2.235,27.105,59.17,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,81.07066950053135,101.325
2020/10/22 19:47:00,brach_vs_leaf_campaign6,NA,A_01,2.172,27.134999999999998,58.894999999999996,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,76.88629117959618,101.325
2020/10/22 19:51:00,brach_vs_leaf_campaign6,NA,A_01,2.194,27.15,58.96,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,78.34750265674813,101.325
2020/10/22 19:55:00,brach_vs_leaf_campaign6,NA,A_01,2.213,26.995,59.36,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,79.60945802337939,101.325
2020/10/22 19:59:00,brach_vs_leaf_campaign6,NA,A_01,2.132,27.1,58.995,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,74.22954303931988,101.325
2020/10/22 20:03:00,brach_vs_leaf_campaign6,NA,A_01,2.165,27.119999999999997,59.075,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,76.42136025504782,101.325
2020/10/22 20:07:00,brach_vs_leaf_campaign6,NA,A_01,2.214,27.165,59.254999999999995,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,79.67587672688629,101.325
2020/10/22 20:11:00,brach_vs_leaf_campaign6,NA,A_01,2.141,27.105,59.33,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,74.82731137088204,101.325
2020/10/22 20:15:00,brach_vs_leaf_campaign6,NA,A_01,2.15,27.04,59.665,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,75.4250797024442,101.325
2020/10/22 20:19:00,brach_vs_leaf_campaign6,NA,A_01,2.117,26.995,60.114999999999995,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,73.23326248671626,101.325
2020/10/22 20:23:00,brach_vs_leaf_campaign6,NA,A_01,2.072,27.07,59.625,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,70.24442082890542,101.325
2020/10/22 20:27:00,brach_vs_leaf_campaign6,NA,A_01,2.097,27.1,59.519999999999996,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,71.9048884165781,101.325
2020/10/22 20:31:00,brach_vs_leaf_campaign6,NA,A_01,2.169,27.060000000000002,59.715,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,76.68703506907545,101.325
2020/10/22 20:35:00,brach_vs_leaf_campaign6,NA,A_01,2.148,27.13,59.155,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,75.2922422954304,101.325
2020/10/22 20:39:00,brach_vs_leaf_campaign6,NA,A_01,2.123,27.04,59.394999999999996,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,73.63177470775771,101.325
2020/10/22 20:43:00,brach_vs_leaf_campaign6,NA,A_01,2.114,27.11,59.08,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,73.03400637619552,101.325
2020/10/22 20:47:00,brach_vs_leaf_campaign6,NA,A_01,2.067,27.025,59.19,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,69.91232731137089,101.325
2020/10/22 20:51:00,brach_vs_leaf_campaign6,NA,A_01,2.073,27.095,59.09,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,70.31083953241233,101.325
2020/10/22 20:55:00,brach_vs_leaf_campaign6,NA,A_01,2.099,27.165,58.879999999999995,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,72.03772582359194,101.325
2020/10/22 20:59:00,brach_vs_leaf_campaign6,NA,A_01,2.066,27.175,58.675,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,69.84590860786396,101.325
2020/10/22 21:03:00,brach_vs_leaf_campaign6,NA,A_01,2.044,27.025,59.17,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,68.38469713071201,101.325
2020/10/22 21:07:00,brach_vs_leaf_campaign6,NA,A_01,2.028,27.085,59.36,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,67.3219978746015,101.325
2020/10/22 21:11:00,brach_vs_leaf_campaign6,NA,A_01,2.053,27.125,59.285,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,68.98246546227416,101.325
2020/10/22 21:15:00,brach_vs_leaf_campaign6,NA,A_01,2.023,27.064999999999998,59.41,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,66.98990435706695,101.325
2020/10/22 21:19:00,brach_vs_leaf_campaign6,NA,A_01,2.068,27.135,59.58,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,69.97874601487779,101.325
2020/10/22 21:23:00,brach_vs_leaf_campaign6,NA,A_01,2.076,27.07,59.69,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,70.51009564293305,101.325
2020/10/22 21:27:00,brach_vs_leaf_campaign6,NA,A_01,2.048,27.11,59.754999999999995,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,68.65037194473965,101.325
2020/10/22 21:31:00,brach_vs_leaf_campaign6,NA,A_01,2.043,27.195,59.225,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,68.31827842720512,101.325
2020/10/22 21:35:00,brach_vs_leaf_campaign6,NA,A_01,1.985,27.17,59.485,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,64.46599362380448,101.325
2020/10/22 21:39:00,brach_vs_leaf_campaign6,NA,A_01,2.024,27.04,59.47,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,67.05632306057386,101.325
2020/10/22 21:43:00,brach_vs_leaf_campaign6,NA,A_01,2.024,27.134999999999998,59.305,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,67.05632306057386,101.325
2020/10/22 21:47:00,brach_vs_leaf_campaign6,NA,A_01,1.959,27.075000000000003,59.385000000000005,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,62.739107332624876,101.325
2020/10/22 21:51:00,brach_vs_leaf_campaign6,NA,A_01,2.003,27.055,59.519999999999996,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,65.66153028692881,101.325
2020/10/22 21:55:00,brach_vs_leaf_campaign6,NA,A_01,1.976,27.189999999999998,58.785,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,63.8682252922423,101.325
2020/10/22 21:59:00,brach_vs_leaf_campaign6,NA,A_01,2.021,27.225,58.405,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,66.85706695005312,101.325
2020/10/22 22:03:00,brach_vs_leaf_campaign6,NA,A_01,1.988,27.17,58.790000000000006,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,64.66524973432519,101.325
2020/10/22 22:07:00,brach_vs_leaf_campaign6,NA,A_01,1.959,27.235,58.775,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,62.739107332624876,101.325
2020/10/22 22:11:00,brach_vs_leaf_campaign6,NA,A_01,1.959,27.08,59.19,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,62.739107332624876,101.325
2020/10/22 22:15:00,brach_vs_leaf_campaign6,NA,A_01,1.983,27.125,59.465,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,64.33315621679066,101.325
2020/10/22 22:19:00,brach_vs_leaf_campaign6,NA,A_01,1.903,27.07,59.61,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,59.01965993623804,101.325
2020/10/22 22:23:00,brach_vs_leaf_campaign6,NA,A_01,1.953,27.11,59.6,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,62.34059511158343,101.325
2020/10/22 22:27:00,brach_vs_leaf_campaign6,NA,A_01,1.953,27.244999999999997,59.605000000000004,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,62.34059511158343,101.325
2020/10/22 22:31:00,brach_vs_leaf_campaign6,NA,A_01,1.938,27.145,59.56,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,61.344314558979804,101.325
2020/10/22 22:35:00,brach_vs_leaf_campaign6,NA,A_01,1.885,27.125,59.67,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,57.82412327311371,101.325
2020/10/22 22:39:00,brach_vs_leaf_campaign6,NA,A_01,1.9,27.134999999999998,59.33,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,58.820403825717314,101.325
2020/10/22 22:43:00,brach_vs_leaf_campaign6,NA,A_01,1.928,27.259999999999998,59.055,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,60.680127523910734,101.325
2020/10/22 22:47:00,brach_vs_leaf_campaign6,NA,A_01,1.882,27.244999999999997,58.805,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,57.62486716259298,101.325
2020/10/22 22:51:00,brach_vs_leaf_campaign6,NA,A_01,1.92,27.105,59.095,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,60.14877789585547,101.325
2020/10/22 22:55:00,brach_vs_leaf_campaign6,NA,A_01,1.913,27.16,58.92,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,59.68384697130712,101.325
2020/10/22 22:59:00,brach_vs_leaf_campaign6,NA,A_01,1.918,27.235,58.540000000000006,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,60.01594048884166,101.325
2020/10/22 23:03:00,brach_vs_leaf_campaign6,NA,A_01,1.821,27.14,58.725,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,53.57332624867163,101.325
2020/10/22 23:07:00,brach_vs_leaf_campaign6,NA,A_01,1.845,27.295,58.510000000000005,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,55.16737513283741,101.325
2020/10/22 23:11:00,brach_vs_leaf_campaign6,NA,A_01,1.875,27.14,59.065,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,57.15993623804463,101.325
2020/10/22 23:15:00,brach_vs_leaf_campaign6,NA,A_01,1.896,27.175,59.14,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,58.55472901168969,101.325
2020/10/22 23:19:00,brach_vs_leaf_campaign6,NA,A_01,1.853,27.145,59.5,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,55.698724760892674,101.325
2020/10/22 23:23:00,brach_vs_leaf_campaign6,NA,A_01,1.833,27.1,59.535,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,54.370350690754506,101.325
2020/10/22 23:27:00,brach_vs_leaf_campaign6,NA,A_01,1.822,27.1,59.78,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,53.63974495217854,101.325
2020/10/22 23:31:00,brach_vs_leaf_campaign6,NA,A_01,1.827,27.175,59.59,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,53.97183846971308,101.325
2020/10/22 23:35:00,brach_vs_leaf_campaign6,NA,A_01,1.839,27.29,58.83,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,54.768862911795956,101.325
2020/10/22 23:39:00,brach_vs_leaf_campaign6,NA,A_01,1.81,27.17,59.105000000000004,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,52.842720510095646,101.325
2020/10/22 23:43:00,brach_vs_leaf_campaign6,NA,A_01,1.867,27.15,59.205,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,56.62858660998937,101.325
2020/10/22 23:47:00,brach_vs_leaf_campaign6,NA,A_01,1.847,27.21,58.885000000000005,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,55.30021253985122,101.325
2020/10/22 23:51:00,brach_vs_leaf_campaign6,NA,A_01,1.822,27.295,58.72,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,53.63974495217854,101.325
2020/10/22 23:55:00,brach_vs_leaf_campaign6,NA,A_01,1.804,27.244999999999997,59.065,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,52.4442082890542,101.325
2020/10/22 23:59:00,brach_vs_leaf_campaign6,NA,A_01,1.799,27.189999999999998,58.95,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,52.11211477151966,101.325
2020/10/23 00:03:00,brach_vs_leaf_campaign6,NA,A_01,1.743,27.145,58.754999999999995,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,48.392667375132845,101.325
2020/10/23 00:07:00,brach_vs_leaf_campaign6,NA,A_01,1.782,27.08,59.004999999999995,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,50.98299681190224,101.325
2020/10/23 00:11:00,brach_vs_leaf_campaign6,NA,A_01,1.754,27.015,59.290000000000006,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,49.12327311370882,101.325
2020/10/23 00:15:00,brach_vs_leaf_campaign6,NA,A_01,1.752,27.09,59.24,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,48.99043570669501,101.325
2020/10/23 00:19:00,brach_vs_leaf_campaign6,NA,A_01,1.733,27.155,59.144999999999996,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,47.72848034006377,101.325
2020/10/23 00:23:00,brach_vs_leaf_campaign6,NA,A_01,1.69,27.18,59.42,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,44.87247608926673,101.325
2020/10/23 00:27:00,brach_vs_leaf_campaign6,NA,A_01,1.702,27.17,59.555,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,45.66950053134963,101.325
2020/10/23 00:31:00,brach_vs_leaf_campaign6,NA,A_01,1.708,27.195,59.385000000000005,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,46.06801275239107,101.325
2020/10/23 00:35:00,brach_vs_leaf_campaign6,NA,A_01,1.73,27.229999999999997,59.37,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,47.52922422954304,101.325
2020/10/23 00:39:00,brach_vs_leaf_campaign6,NA,A_01,1.729,27.215,59.28,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,47.46280552603614,101.325
2020/10/23 00:43:00,brach_vs_leaf_campaign6,NA,A_01,1.671,27.115000000000002,59.35,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,43.6105207226355,101.325
2020/10/23 00:47:00,brach_vs_leaf_campaign6,NA,A_01,1.68,27.125,59.364999999999995,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,44.20828905419766,101.325
2020/10/23 00:51:00,brach_vs_leaf_campaign6,NA,A_01,1.681,27.18,59.13,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,44.274707757704576,101.325
2020/10/23 00:55:00,brach_vs_leaf_campaign6,NA,A_01,1.698,27.325000000000003,58.46,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,45.40382571732199,101.325
2020/10/23 00:59:00,brach_vs_leaf_campaign6,NA,A_01,1.718,27.134999999999998,59.17,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,46.73219978746015,101.325
2020/10/23 01:03:00,brach_vs_leaf_campaign6,NA,A_01,1.659,27.155,58.69,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,42.813496280552606,101.325
2020/10/23 01:07:00,brach_vs_leaf_campaign6,NA,A_01,1.674,27.225,58.455,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,43.809776833156214,101.325
2020/10/23 01:11:00,brach_vs_leaf_campaign6,NA,A_01,1.69,27.025,59.11,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,44.87247608926673,101.325
2020/10/23 01:15:00,brach_vs_leaf_campaign6,NA,A_01,1.684,27.11,59.32,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,44.47396386822529,101.325
2020/10/23 01:19:00,brach_vs_leaf_campaign6,NA,A_01,1.614,27.185000000000002,59.085,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,39.824654622741775,101.325
2020/10/23 01:23:00,brach_vs_leaf_campaign6,NA,A_01,1.668,27.240000000000002,59.185,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,43.41126461211477,101.325
2020/10/23 01:27:00,brach_vs_leaf_campaign6,NA,A_01,1.613,27.175,59.39,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,39.758235919234856,101.325
2020/10/23 01:31:00,brach_vs_leaf_campaign6,NA,A_01,1.618,27.205,59.19,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,40.0903294367694,101.325
2020/10/23 01:35:00,brach_vs_leaf_campaign6,NA,A_01,1.641,27.15,59.43,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,41.61795961742827,101.325
2020/10/23 01:39:00,brach_vs_leaf_campaign6,NA,A_01,1.613,27.2,59.364999999999995,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,39.758235919234856,101.325
2020/10/23 01:43:00,brach_vs_leaf_campaign6,NA,A_01,1.591,27.130000000000003,59.075,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,38.297024442082886,101.325
2020/10/23 01:47:00,brach_vs_leaf_campaign6,NA,A_01,1.641,27.095,59.275,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,41.61795961742827,101.325
2020/10/23 01:51:00,brach_vs_leaf_campaign6,NA,A_01,1.618,27.17,59.09,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,40.0903294367694,101.325
2020/10/23 01:55:00,brach_vs_leaf_campaign6,NA,A_01,1.598,27.125,59.04,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,38.76195536663125,101.325
2020/10/23 01:59:00,brach_vs_leaf_campaign6,NA,A_01,1.568,27.085,59.025000000000006,campaign6,LITU_LL_12,0.009358672,2.52,1.0144,36.76939426142402,101.325
