date_time,campaign,weight_g,T_C,RH,sample_ID,Area_m2,RWC,Patm
2021-04-02 18:10:00,WATERLOO_HEHE2&cie_,3.125568628,,,HEHE1,0.007416,101.2657737,101.325
2021-04-02 18:15:00,WATERLOO_HEHE2&cie_,3.081062177,,,HEHE1,0.007416,99.06248401,101.325
2021-04-02 18:20:00,WATERLOO_HEHE2&cie_,3.035206969,,,HEHE1,0.007416,96.79242421,101.325
2021-04-02 18:25:00,WATERLOO_HEHE2&cie_,3.059989091,,,HEHE1,0.007416,98.01926193,101.325
2021-04-02 18:30:00,WATERLOO_HEHE2&cie_,3.079544893,,,HEHE1,0.007416,98.98737094,101.325
2021-04-02 18:35:00,WATERLOO_HEHE2&cie_,3.266000114,,,HEHE1,0.007416,108.2178274,101.325
2021-04-02 18:40:00,WATERLOO_HEHE2&cie_,3.142595805,,,HEHE1,0.007416,102.1087032,101.325
2021-04-02 18:45:00,WATERLOO_HEHE2&cie_,3.105675592,,,HEHE1,0.007416,100.2809699,101.325
2021-04-02 18:50:00,WATERLOO_HEHE2&cie_,3.021214541,,,HEHE1,0.007416,96.09972975,101.325
2021-04-02 18:55:00,WATERLOO_HEHE2&cie_,3.09825788,,,HEHE1,0.007416,99.91375644,101.325
2021-04-02 19:00:00,WATERLOO_HEHE2&cie_,3.043636203,,,HEHE1,0.007416,97.20971302,101.325
2021-04-02 19:05:00,WATERLOO_HEHE2&cie_,3.021383068,,,HEHE1,0.007416,96.10807267,101.325
2021-04-02 19:10:00,WATERLOO_HEHE2&cie_,3.085951082,,,HEHE1,0.007416,99.30450901,101.325
2021-04-02 19:15:00,WATERLOO_HEHE2&cie_,3.081567938,,,HEHE1,0.007416,99.08752168,101.325
2021-04-02 19:20:00,WATERLOO_HEHE2&cie_,3.007558986,,,HEHE1,0.007416,95.42371218,101.325
2021-04-02 19:25:00,WATERLOO_HEHE2&cie_,3.217616099,,,HEHE1,0.007416,105.8225792,101.325
2021-04-02 19:30:00,WATERLOO_HEHE2&cie_,3.162320314,,,HEHE1,0.007416,103.0851641,101.325
2021-04-02 19:35:00,WATERLOO_HEHE2&cie_,3.06875556,,,HEHE1,0.007416,98.45324554,101.325
2021-04-02 19:40:00,WATERLOO_HEHE2&cie_,3.100112399,,,HEHE1,0.007416,100.0055643,101.325
2021-04-02 19:45:00,WATERLOO_HEHE2&cie_,3.070609897,,,HEHE1,0.007416,98.54504441,101.325
2021-04-02 19:50:00,WATERLOO_HEHE2&cie_,3.084771033,,,HEHE1,0.007416,99.24609074,101.325
2021-04-02 19:55:00,WATERLOO_HEHE2&cie_,3.15675694,,,HEHE1,0.007416,102.8097495,101.325
2021-04-02 20:00:00,WATERLOO_HEHE2&cie_,3.120173962,,,HEHE1,0.007416,100.998711,101.325
2021-04-02 20:05:00,WATERLOO_HEHE2&cie_,3.076341799,,,HEHE1,0.007416,98.82880193,101.325
2021-04-02 20:10:00,WATERLOO_HEHE2&cie_,3.087637074,,,HEHE1,0.007416,99.38797396,101.325
2021-04-02 20:15:00,WATERLOO_HEHE2&cie_,3.030149537,,,HEHE1,0.007416,96.54205629,101.325
2021-04-02 20:20:00,WATERLOO_HEHE2&cie_,3.120511196,,,HEHE1,0.007416,101.0154057,101.325
2021-04-02 20:25:00,WATERLOO_HEHE2&cie_,3.045659248,,,HEHE1,0.007416,97.30986376,101.325
2021-04-02 20:30:00,WATERLOO_HEHE2&cie_,3.101292448,,,HEHE1,0.007416,100.0639826,101.325
2021-04-02 20:35:00,WATERLOO_HEHE2&cie_,3.063192186,,,HEHE1,0.007416,98.17783099,101.325
2021-04-02 20:40:00,WATERLOO_HEHE2&cie_,3.106012826,,,HEHE1,0.007416,100.2976647,101.325
2021-04-02 20:45:00,WATERLOO_HEHE2&cie_,3.12320853,,,HEHE1,0.007416,101.1489371,101.325
2021-04-02 20:50:00,WATERLOO_HEHE2&cie_,3.155239656,,,HEHE1,0.007416,102.7346364,101.325
2021-04-02 20:55:00,WATERLOO_HEHE2&cie_,3.081230704,,,HEHE1,0.007416,99.07082693,101.325
2021-04-02 21:00:00,WATERLOO_HEHE2&cie_,3.181876116,,,HEHE1,0.007416,104.0532731,101.325
2021-04-02 21:05:00,WATERLOO_HEHE2&cie_,3.089322885,,,HEHE1,0.007416,99.47142995,101.325
2021-04-02 21:10:00,WATERLOO_HEHE2&cie_,3.148327706,,,HEHE1,0.007416,102.3924607,101.325
2021-04-02 21:15:00,WATERLOO_HEHE2&cie_,3.095391839,,,HEHE1,0.007416,99.77187322,101.325
2021-04-02 21:20:00,WATERLOO_HEHE2&cie_,3.110733205,,,HEHE1,0.007416,100.5313468,101.325
2021-04-02 21:25:00,WATERLOO_HEHE2&cie_,3.112587542,,,HEHE1,0.007416,100.6231456,101.325
2021-04-02 21:30:00,WATERLOO_HEHE2&cie_,3.06639528,,,HEHE1,0.007416,98.3364,101.325
2021-04-02 21:35:00,WATERLOO_HEHE2&cie_,3.141247048,,,HEHE1,0.007416,102.0419331,101.325
2021-04-02 21:40:00,WATERLOO_HEHE2&cie_,2.969458905,,,HEHE1,0.007416,93.53756955,101.325
2021-04-02 21:45:00,WATERLOO_HEHE2&cie_,3.053245668,,,HEHE1,0.007416,97.68542911,101.325
2021-04-02 21:50:00,WATERLOO_HEHE2&cie_,3.103821254,,,HEHE1,0.007416,100.189171,101.325
2021-04-02 21:55:00,WATERLOO_HEHE2&cie_,3.065552284,,,HEHE1,0.007416,98.29466752,101.325
2021-04-02 22:00:00,WATERLOO_HEHE2&cie_,3.143101566,,,HEHE1,0.007416,102.1337409,101.325
2021-04-02 22:05:00,WATERLOO_HEHE2&cie_,3.155576891,,,HEHE1,0.007416,102.7513312,101.325
2021-04-02 22:10:00,WATERLOO_HEHE2&cie_,3.132649286,,,HEHE1,0.007416,101.6163013,101.325
2021-04-02 22:15:00,WATERLOO_HEHE2&cie_,3.066058046,,,HEHE1,0.007416,98.31970525,101.325
2021-04-02 22:20:00,WATERLOO_HEHE2&cie_,3.117307921,,,HEHE1,0.007416,100.8568278,101.325
2021-04-02 22:25:00,WATERLOO_HEHE2&cie_,3.183224873,,,HEHE1,0.007416,104.1200432,101.325
2021-04-02 22:30:00,WATERLOO_HEHE2&cie_,3.079882128,,,HEHE1,0.007416,99.00406574,101.325
2021-04-02 22:35:00,WATERLOO_HEHE2&cie_,3.05543724,,,HEHE1,0.007416,97.79392277,101.325
2021-04-02 22:40:00,WATERLOO_HEHE2&cie_,3.052234145,,,HEHE1,0.007416,97.63535371,101.325
2021-04-02 22:45:00,WATERLOO_HEHE2&cie_,3.17934731,,,HEHE1,0.007416,103.9280847,101.325
2021-04-02 22:50:00,WATERLOO_HEHE2&cie_,3.069766902,,,HEHE1,0.007416,98.50331198,101.325
2021-04-02 22:55:00,WATERLOO_HEHE2&cie_,3.113599065,,,HEHE1,0.007416,100.673221,101.325
2021-04-02 23:00:00,WATERLOO_HEHE2&cie_,3.050379627,,,HEHE1,0.007416,97.54354589,101.325
2021-04-02 23:05:00,WATERLOO_HEHE2&cie_,3.092863214,,,HEHE1,0.007416,99.64669376,101.325
2021-04-02 23:10:00,WATERLOO_HEHE2&cie_,3.047513766,,,HEHE1,0.007416,97.40167158,101.325
2021-04-02 23:15:00,WATERLOO_HEHE2&cie_,3.053077141,,,HEHE1,0.007416,97.67708619,101.325
2021-04-02 23:20:00,WATERLOO_HEHE2&cie_,3.026946442,,,HEHE1,0.007416,96.38348723,101.325
2021-04-02 23:25:00,WATERLOO_HEHE2&cie_,3.054931478,,,HEHE1,0.007416,97.76888505,101.325
2021-04-02 23:30:00,WATERLOO_HEHE2&cie_,3.112587542,,,HEHE1,0.007416,100.6231456,101.325
2021-04-02 23:35:00,WATERLOO_HEHE2&cie_,3.096403362,,,HEHE1,0.007416,99.82194861,101.325
2021-04-02 23:40:00,WATERLOO_HEHE2&cie_,3.089660119,,,HEHE1,0.007416,99.4881247,101.325
2021-04-02 23:45:00,WATERLOO_HEHE2&cie_,3.054425717,,,HEHE1,0.007416,97.74384738,101.325
2021-04-02 23:50:00,WATERLOO_HEHE2&cie_,3.095391839,,,HEHE1,0.007416,99.77187322,101.325
2021-04-02 23:55:00,WATERLOO_HEHE2&cie_,3.050548334,,,HEHE1,0.007416,97.55189772,101.325
2021-04-03 00:00:00,WATERLOO_HEHE2&cie_,3.031329586,,,HEHE1,0.007416,96.60047455,101.325
2021-04-03 00:05:00,WATERLOO_HEHE2&cie_,3.039590293,,,HEHE1,0.007416,97.00942045,101.325
2021-04-03 00:10:00,WATERLOO_HEHE2&cie_,3.039084532,,,HEHE1,0.007416,96.98438277,101.325
2021-04-03 00:15:00,WATERLOO_HEHE2&cie_,2.998792698,,,HEHE1,0.007416,94.98973752,101.325
2021-04-03 00:20:00,WATERLOO_HEHE2&cie_,3.046670771,,,HEHE1,0.007416,97.35993916,101.325
2021-04-03 00:25:00,WATERLOO_HEHE2&cie_,3.023406113,,,HEHE1,0.007416,96.20822342,101.325
2021-04-03 00:30:00,WATERLOO_HEHE2&cie_,3.196037252,,,HEHE1,0.007416,104.7543194,101.325
2021-04-03 00:35:00,WATERLOO_HEHE2&cie_,3.169738026,,,HEHE1,0.007416,103.4523775,101.325
2021-04-03 00:40:00,WATERLOO_HEHE2&cie_,3.023406113,,,HEHE1,0.007416,96.20822342,101.325
2021-04-03 00:45:00,WATERLOO_HEHE2&cie_,3.03048659,,,HEHE1,0.007416,96.55874208,101.325
2021-04-03 00:50:00,WATERLOO_HEHE2&cie_,3.032003874,,,HEHE1,0.007416,96.63385515,101.325
2021-04-03 00:55:00,WATERLOO_HEHE2&cie_,3.038915824,,,HEHE1,0.007416,96.97603089,101.325
2021-04-03 01:00:00,WATERLOO_HEHE2&cie_,3.045996483,,,HEHE1,0.007416,97.32655856,101.325
2021-04-03 01:05:00,WATERLOO_HEHE2&cie_,2.977888139,,,HEHE1,0.007416,93.95485837,101.325
2021-04-03 01:10:00,WATERLOO_HEHE2&cie_,3.012953833,,,HEHE1,0.007416,95.69078381,101.325
2021-04-03 01:15:00,WATERLOO_HEHE2&cie_,2.991880567,,,HEHE1,0.007416,94.64755282,101.325
2021-04-03 01:20:00,WATERLOO_HEHE2&cie_,3.017336977,,,HEHE1,0.007416,95.90777114,101.325
2021-04-03 01:25:00,WATERLOO_HEHE2&cie_,3.058977569,,,HEHE1,0.007416,97.96918658,101.325
2021-04-03 01:30:00,WATERLOO_HEHE2&cie_,3.021383068,,,HEHE1,0.007416,96.10807267,101.325
2021-04-03 01:35:00,WATERLOO_HEHE2&cie_,3.018517027,,,HEHE1,0.007416,95.96618946,101.325
2021-04-03 01:40:00,WATERLOO_HEHE2&cie_,3.045827956,,,HEHE1,0.007416,97.31821564,101.325
2021-04-03 01:45:00,WATERLOO_HEHE2&cie_,2.997443941,,,HEHE1,0.007416,94.92296738,101.325
2021-04-03 01:50:00,WATERLOO_HEHE2&cie_,3.034869915,,,HEHE1,0.007416,96.77573837,101.325
2021-04-03 01:55:00,WATERLOO_HEHE2&cie_,3.109721682,,,HEHE1,0.007416,100.4812714,101.325
2021-04-03 02:00:00,WATERLOO_HEHE2&cie_,3.020371545,,,HEHE1,0.007416,96.05799728,101.325
2021-04-03 02:05:00,WATERLOO_HEHE2&cie_,3.019697257,,,HEHE1,0.007416,96.02461668,101.325
2021-04-03 02:10:00,WATERLOO_HEHE2&cie_,3.007727694,,,HEHE1,0.007416,95.43206406,101.325
2021-04-03 02:15:00,WATERLOO_HEHE2&cie_,3.137538192,,,HEHE1,0.007416,101.8583263,101.325
2021-04-03 02:20:00,WATERLOO_HEHE2&cie_,3.009244978,,,HEHE1,0.007416,95.50717713,101.325
2021-04-03 02:25:00,WATERLOO_HEHE2&cie_,3.043130442,,,HEHE1,0.007416,97.18467535,101.325
2021-04-03 02:30:00,WATERLOO_HEHE2&cie_,2.99171204,,,HEHE1,0.007416,94.6392099,101.325
2021-04-03 02:35:00,WATERLOO_HEHE2&cie_,3.064035001,,,HEHE1,0.007416,98.2195545,101.325
2021-04-03 02:40:00,WATERLOO_HEHE2&cie_,3.041276104,,,HEHE1,0.007416,97.09287644,101.325
2021-04-03 02:45:00,WATERLOO_HEHE2&cie_,3.03166682,,,HEHE1,0.007416,96.61716931,101.325
2021-04-03 02:50:00,WATERLOO_HEHE2&cie_,3.16484894,,,HEHE1,0.007416,103.2103436,101.325
2021-04-03 02:55:00,WATERLOO_HEHE2&cie_,3.001152797,,,HEHE1,0.007416,95.10657411,101.325
2021-04-03 03:00:00,WATERLOO_HEHE2&cie_,3.058303281,,,HEHE1,0.007416,97.93580599,101.325
2021-04-03 03:05:00,WATERLOO_HEHE2&cie_,3.050042573,,,HEHE1,0.007416,97.52686005,101.325
2021-04-03 03:10:00,WATERLOO_HEHE2&cie_,3.041781865,,,HEHE1,0.007416,97.11791411,101.325
2021-04-03 03:15:00,WATERLOO_HEHE2&cie_,2.983114279,,,HEHE1,0.007416,94.21357817,101.325
2021-04-03 03:20:00,WATERLOO_HEHE2&cie_,3.011605076,,,HEHE1,0.007416,95.62401366,101.325
2021-04-03 03:25:00,WATERLOO_HEHE2&cie_,3.042624861,,,HEHE1,0.007416,97.15964658,101.325
2021-04-03 03:30:00,WATERLOO_HEHE2&cie_,3.056954523,,,HEHE1,0.007416,97.86903579,101.325
2021-04-03 03:35:00,WATERLOO_HEHE2&cie_,3.0502111,,,HEHE1,0.007416,97.53520297,101.325
2021-04-03 03:40:00,WATERLOO_HEHE2&cie_,3.047176532,,,HEHE1,0.007416,97.38497683,101.325
2021-04-03 03:45:00,WATERLOO_HEHE2&cie_,3.084602506,,,HEHE1,0.007416,99.23774782,101.325
2021-04-03 03:50:00,WATERLOO_HEHE2&cie_,3.030992351,,,HEHE1,0.007416,96.58377975,101.325
2021-04-03 03:55:00,WATERLOO_HEHE2&cie_,3.071115659,,,HEHE1,0.007416,98.57008213,101.325
2021-04-03 04:00:00,WATERLOO_HEHE2&cie_,2.973504814,,,HEHE1,0.007416,93.73786208,101.325
2021-04-03 04:05:00,WATERLOO_HEHE2&cie_,3.090165699,,,HEHE1,0.007416,99.51315342,101.325
2021-04-03 04:10:00,WATERLOO_HEHE2&cie_,2.99171204,,,HEHE1,0.007416,94.6392099,101.325
2021-04-03 04:15:00,WATERLOO_HEHE2&cie_,3.030655298,,,HEHE1,0.007416,96.56709396,101.325
2021-04-03 04:20:00,WATERLOO_HEHE2&cie_,3.035375676,,,HEHE1,0.007416,96.80077604,101.325
2021-04-03 04:25:00,WATERLOO_HEHE2&cie_,3.079039132,,,HEHE1,0.007416,98.96233327,101.325
2021-04-03 04:30:00,WATERLOO_HEHE2&cie_,3.022057356,,,HEHE1,0.007416,96.14145327,101.325
2021-04-03 04:35:00,WATERLOO_HEHE2&cie_,3.070609897,,,HEHE1,0.007416,98.54504441,101.325
2021-04-03 04:40:00,WATERLOO_HEHE2&cie_,2.997612468,,,HEHE1,0.007416,94.9313103,101.325
2021-04-03 04:45:00,WATERLOO_HEHE2&cie_,2.976707909,,,HEHE1,0.007416,93.89643114,101.325
2021-04-03 04:50:00,WATERLOO_HEHE2&cie_,3.08611979,,,HEHE1,0.007416,99.31286089,101.325
2021-04-03 04:55:00,WATERLOO_HEHE2&cie_,3.095223312,,,HEHE1,0.007416,99.7635303,101.325
2021-04-03 05:00:00,WATERLOO_HEHE2&cie_,3.061674902,,,HEHE1,0.007416,98.10271792,101.325
2021-04-03 05:05:00,WATERLOO_HEHE2&cie_,3.013290887,,,HEHE1,0.007416,95.70746965,101.325
2021-04-03 05:10:00,WATERLOO_HEHE2&cie_,3.161308792,,,HEHE1,0.007416,103.0350887,101.325
2021-04-03 05:15:00,WATERLOO_HEHE2&cie_,3.012279364,,,HEHE1,0.007416,95.65739426,101.325
2021-04-03 05:20:00,WATERLOO_HEHE2&cie_,3.060157618,,,HEHE1,0.007416,98.02760485,101.325
2021-04-03 05:25:00,WATERLOO_HEHE2&cie_,3.085782555,,,HEHE1,0.007416,99.29616609,101.325
2021-04-03 05:30:00,WATERLOO_HEHE2&cie_,2.990363464,,,HEHE1,0.007416,94.57244871,101.325
2021-04-03 05:35:00,WATERLOO_HEHE2&cie_,3.074150227,,,HEHE1,0.007416,98.72030827,101.325
2021-04-03 05:40:00,WATERLOO_HEHE2&cie_,3.054931478,,,HEHE1,0.007416,97.76888505,101.325
2021-04-03 05:45:00,WATERLOO_HEHE2&cie_,3.073644465,,,HEHE1,0.007416,98.69527054,101.325
2021-04-03 05:50:00,WATERLOO_HEHE2&cie_,2.985980139,,,HEHE1,0.007416,94.35545243,101.325
2021-04-03 05:55:00,WATERLOO_HEHE2&cie_,3.021720302,,,HEHE1,0.007416,96.12476743,101.325
2021-04-03 06:00:00,WATERLOO_HEHE2&cie_,3.044647725,,,HEHE1,0.007416,97.25978837,101.325
2021-04-03 06:05:00,WATERLOO_HEHE2&cie_,3.038915824,,,HEHE1,0.007416,96.97603089,101.325
2021-04-03 06:10:00,WATERLOO_HEHE2&cie_,3.047176532,,,HEHE1,0.007416,97.38497683,101.325
2021-04-03 06:15:00,WATERLOO_HEHE2&cie_,3.09303174,,,HEHE1,0.007416,99.65503663,101.325
2021-04-03 06:20:00,WATERLOO_HEHE2&cie_,2.955297588,,,HEHE1,0.007416,92.83651426,101.325
2021-04-03 06:25:00,WATERLOO_HEHE2&cie_,3.052234145,,,HEHE1,0.007416,97.63535371,101.325
2021-04-03 06:30:00,WATERLOO_HEHE2&cie_,2.992555036,,,HEHE1,0.007416,94.68094238,101.325
2021-04-03 06:35:00,WATERLOO_HEHE2&cie_,3.104327016,,,HEHE1,0.007416,100.2142087,101.325
2021-04-03 06:40:00,WATERLOO_HEHE2&cie_,3.161477319,,,HEHE1,0.007416,103.0434316,101.325
2021-04-03 06:45:00,WATERLOO_HEHE2&cie_,3.11275625,,,HEHE1,0.007416,100.6314975,101.325
2021-04-03 06:50:00,WATERLOO_HEHE2&cie_,3.002164319,,,HEHE1,0.007416,95.15664946,101.325
2021-04-03 06:55:00,WATERLOO_HEHE2&cie_,3.018685734,,,HEHE1,0.007416,95.97454129,101.325
2021-04-03 07:00:00,WATERLOO_HEHE2&cie_,2.977550904,,,HEHE1,0.007416,93.93816356,101.325
2021-04-03 07:05:00,WATERLOO_HEHE2&cie_,3.055943001,,,HEHE1,0.007416,97.81896045,101.325
2021-04-03 07:10:00,WATERLOO_HEHE2&cie_,3.00098427,,,HEHE1,0.007416,95.09823119,101.325
2021-04-03 07:15:00,WATERLOO_HEHE2&cie_,3.052908433,,,HEHE1,0.007416,97.66873431,101.325
2021-04-03 07:20:00,WATERLOO_HEHE2&cie_,3.092357452,,,HEHE1,0.007416,99.62165604,101.325
2021-04-03 07:25:00,WATERLOO_HEHE2&cie_,3.057797519,,,HEHE1,0.007416,97.91076827,101.325
2021-04-03 07:30:00,WATERLOO_HEHE2&cie_,3.063697947,,,HEHE1,0.007416,98.20286866,101.325
2021-04-03 07:35:00,WATERLOO_HEHE2&cie_,2.980922526,,,HEHE1,0.007416,94.10507554,101.325
2021-04-03 07:40:00,WATERLOO_HEHE2&cie_,3.029812302,,,HEHE1,0.007416,96.52536149,101.325
2021-04-03 07:45:00,WATERLOO_HEHE2&cie_,3.064035001,,,HEHE1,0.007416,98.2195545,101.325
2021-04-03 07:50:00,WATERLOO_HEHE2&cie_,3.016156928,,,HEHE1,0.007416,95.84935287,101.325
2021-04-03 07:55:00,WATERLOO_HEHE2&cie_,3.086288317,,,HEHE1,0.007416,99.32120381,101.325
2021-04-03 08:00:00,WATERLOO_HEHE2&cie_,3.075161749,,,HEHE1,0.007416,98.77038361,101.325
2021-04-03 08:05:00,WATERLOO_HEHE2&cie_,3.035038442,,,HEHE1,0.007416,96.78408129,101.325
2021-04-03 08:10:00,WATERLOO_HEHE2&cie_,3.013628121,,,HEHE1,0.007416,95.72416441,101.325
2021-04-03 08:15:00,WATERLOO_HEHE2&cie_,3.016156928,,,HEHE1,0.007416,95.84935287,101.325
2021-04-03 08:25:00,WATERLOO_HEHE2&cie_,3.036724252,,,HEHE1,0.007416,96.86753723,101.325
2021-04-03 08:30:00,WATERLOO_HEHE2&cie_,3.031835347,,,HEHE1,0.007416,96.62551223,101.325
2021-04-03 08:35:00,WATERLOO_HEHE2&cie_,3.075330276,,,HEHE1,0.007416,98.77872653,101.325
2021-04-03 08:40:00,WATERLOO_HEHE2&cie_,3.032509635,,,HEHE1,0.007416,96.65889282,101.325
2021-04-03 08:45:00,WATERLOO_HEHE2&cie_,3.004018838,,,HEHE1,0.007416,95.24845733,101.325
2021-04-03 08:50:00,WATERLOO_HEHE2&cie_,3.058808861,,,HEHE1,0.007416,97.9608347,101.325
2021-04-03 08:55:00,WATERLOO_HEHE2&cie_,3.036555726,,,HEHE1,0.007416,96.85919436,101.325
2021-04-03 09:00:00,WATERLOO_HEHE2&cie_,3.032003874,,,HEHE1,0.007416,96.63385515,101.325
2021-04-03 09:05:00,WATERLOO_HEHE2&cie_,3.005873175,,,HEHE1,0.007416,95.34025619,101.325
2021-04-03 09:10:00,WATERLOO_HEHE2&cie_,3.049536812,,,HEHE1,0.007416,97.50182238,101.325
2021-04-03 09:15:00,WATERLOO_HEHE2&cie_,3.045490721,,,HEHE1,0.007416,97.30152084,101.325
2021-04-03 09:20:00,WATERLOO_HEHE2&cie_,3.046502244,,,HEHE1,0.007416,97.35159624,101.325
2021-04-03 09:25:00,WATERLOO_HEHE2&cie_,3.025429158,,,HEHE1,0.007416,96.30837416,101.325
2021-04-03 09:30:00,WATERLOO_HEHE2&cie_,2.966255629,,,HEHE1,0.007416,93.37899153,101.325
2021-04-03 09:35:00,WATERLOO_HEHE2&cie_,3.052402672,,,HEHE1,0.007416,97.64369663,101.325
2021-04-03 09:40:00,WATERLOO_HEHE2&cie_,2.98125976,,,HEHE1,0.007416,94.1217703,101.325
2021-04-03 09:45:00,WATERLOO_HEHE2&cie_,3.066563807,,,HEHE1,0.007416,98.34474292,101.325
2021-04-03 09:50:00,WATERLOO_HEHE2&cie_,3.148833467,,,HEHE1,0.007416,102.4174984,101.325
2021-04-03 09:55:00,WATERLOO_HEHE2&cie_,2.963558296,,,HEHE1,0.007416,93.2454602,101.325
2021-04-03 10:00:00,WATERLOO_HEHE2&cie_,3.045322195,,,HEHE1,0.007416,97.29317797,101.325
2021-04-03 10:05:00,WATERLOO_HEHE2&cie_,3.072464416,,,HEHE1,0.007416,98.63685228,101.325
2021-04-03 10:10:00,WATERLOO_HEHE2&cie_,2.9546233,,,HEHE1,0.007416,92.80313366,101.325
2021-04-03 10:15:00,WATERLOO_HEHE2&cie_,3.003175842,,,HEHE1,0.007416,95.20672485,101.325
2021-04-03 10:20:00,WATERLOO_HEHE2&cie_,3.021214541,,,HEHE1,0.007416,96.09972975,101.325
2021-04-03 10:25:00,WATERLOO_HEHE2&cie_,3.059146095,,,HEHE1,0.007416,97.97752946,101.325
2021-04-03 10:30:00,WATERLOO_HEHE2&cie_,3.10348402,,,HEHE1,0.007416,100.1724762,101.325
2021-04-03 10:35:00,WATERLOO_HEHE2&cie_,3.014808171,,,HEHE1,0.007416,95.78258272,101.325
2021-04-03 10:40:00,WATERLOO_HEHE2&cie_,3.062180663,,,HEHE1,0.007416,98.12775559,101.325
2021-04-03 10:45:00,WATERLOO_HEHE2&cie_,3.012785126,,,HEHE1,0.007416,95.68243198,101.325
2021-04-03 10:50:00,WATERLOO_HEHE2&cie_,3.067744037,,,HEHE1,0.007416,98.40317015,101.325
2021-04-03 10:55:00,WATERLOO_HEHE2&cie_,2.997949702,,,HEHE1,0.007416,94.94800505,101.325
2021-04-03 11:00:00,WATERLOO_HEHE2&cie_,3.026946442,,,HEHE1,0.007416,96.38348723,101.325
2021-04-03 11:05:00,WATERLOO_HEHE2&cie_,3.024080401,,,HEHE1,0.007416,96.24160401,101.325
2021-04-03 11:10:00,WATERLOO_HEHE2&cie_,3.012110838,,,HEHE1,0.007416,95.64905139,101.325
2021-04-03 11:15:00,WATERLOO_HEHE2&cie_,3.018854261,,,HEHE1,0.007416,95.98288421,101.325
2021-04-03 11:20:00,WATERLOO_HEHE2&cie_,3.004693126,,,HEHE1,0.007416,95.28183792,101.325
2021-04-03 11:25:00,WATERLOO_HEHE2&cie_,2.944339547,,,HEHE1,0.007416,92.29403698,101.325
2021-04-03 11:30:00,WATERLOO_HEHE2&cie_,3.109553156,,,HEHE1,0.007416,100.4729285,101.325
2021-04-03 11:35:00,WATERLOO_HEHE2&cie_,3.029643775,,,HEHE1,0.007416,96.51701856,101.325
2021-04-03 11:40:00,WATERLOO_HEHE2&cie_,3.103821254,,,HEHE1,0.007416,100.189171,101.325
2021-04-03 11:45:00,WATERLOO_HEHE2&cie_,3.085108267,,,HEHE1,0.007416,99.2627855,101.325
2021-04-03 11:50:00,WATERLOO_HEHE2&cie_,3.034195446,,,HEHE1,0.007416,96.74234881,101.325
2021-04-03 11:55:00,WATERLOO_HEHE2&cie_,3.096909123,,,HEHE1,0.007416,99.84698629,101.325
2021-04-03 12:00:00,WATERLOO_HEHE2&cie_,3.023406113,,,HEHE1,0.007416,96.20822342,101.325
2021-04-03 12:05:00,WATERLOO_HEHE2&cie_,3.091177222,,,HEHE1,0.007416,99.56322881,101.325
2021-04-03 12:10:00,WATERLOO_HEHE2&cie_,3.117139394,,,HEHE1,0.007416,100.8484849,101.325
2021-04-03 12:15:00,WATERLOO_HEHE2&cie_,2.993566558,,,HEHE1,0.007416,94.73101772,101.325
2021-04-03 12:20:00,WATERLOO_HEHE2&cie_,2.955634823,,,HEHE1,0.007416,92.85320906,101.325
2021-04-03 12:25:00,WATERLOO_HEHE2&cie_,3.036049964,,,HEHE1,0.007416,96.83415663,101.325
2021-04-03 12:30:00,WATERLOO_HEHE2&cie_,3.045827956,,,HEHE1,0.007416,97.31821564,101.325
2021-04-03 12:35:00,WATERLOO_HEHE2&cie_,3.06352942,,,HEHE1,0.007416,98.19452574,101.325
2021-04-03 12:40:00,WATERLOO_HEHE2&cie_,3.055605766,,,HEHE1,0.007416,97.80226564,101.325
2021-04-03 12:45:00,WATERLOO_HEHE2&cie_,3.069429848,,,HEHE1,0.007416,98.48662614,101.325
2021-04-03 12:50:00,WATERLOO_HEHE2&cie_,3.051054096,,,HEHE1,0.007416,97.57693545,101.325
2021-04-03 12:55:00,WATERLOO_HEHE2&cie_,3.058471807,,,HEHE1,0.007416,97.94414886,101.325
2021-04-03 13:00:00,WATERLOO_HEHE2&cie_,3.118150917,,,HEHE1,0.007416,100.8985602,101.325
2021-04-03 13:05:00,WATERLOO_HEHE2&cie_,3.105844119,,,HEHE1,0.007416,100.2893128,101.325
2021-04-03 13:10:00,WATERLOO_HEHE2&cie_,3.017336977,,,HEHE1,0.007416,95.90777114,101.325
2021-04-03 13:15:00,WATERLOO_HEHE2&cie_,3.024754689,,,HEHE1,0.007416,96.2749846,101.325
2021-04-03 13:20:00,WATERLOO_HEHE2&cie_,3.033521158,,,HEHE1,0.007416,96.70896822,101.325
2021-04-03 13:25:00,WATERLOO_HEHE2&cie_,3.014133883,,,HEHE1,0.007416,95.74920213,101.325
2021-04-03 13:30:00,WATERLOO_HEHE2&cie_,3.025597685,,,HEHE1,0.007416,96.31671708,101.325
2021-04-03 13:35:00,WATERLOO_HEHE2&cie_,3.020034311,,,HEHE1,0.007416,96.04130252,101.325
2021-04-03 13:40:00,WATERLOO_HEHE2&cie_,3.063192186,,,HEHE1,0.007416,98.17783099,101.325
2021-04-03 13:45:00,WATERLOO_HEHE2&cie_,2.979742476,,,HEHE1,0.007416,94.04665723,101.325
2021-04-03 13:50:00,WATERLOO_HEHE2&cie_,3.046502244,,,HEHE1,0.007416,97.35159624,101.325
